year,month,day,hour,minute,second,datetime,event_id,latitude,longitude,depth_km,magnitude,err_x_m,err_y_m,err_z_m,err_h_m,utm_x_m,utm_y_m,proj_x_m,proj_y_m,t_days_since_rain,along_fault_from_p1_m,along_fault_from_p1_km,r_proj_m,r_proj_km,dist_to_fault_m,dist_to_fault_km,distance_to_segment_m,distance_to_segment_km,on_segment_projection,side_of_fault,fault_length_m,fault_length_km
2024,8,9,11,27,12.88,2024-08-09 11:27:12.880,35,23.004598,-109.756283,7.244,2.0,167.9,75.3,128.8,184.0122278545641,627460.700127705,2544569.4554354167,627317.2347033187,2544470.769340773,-35.522767592592594,1816.1415298703307,1.8161415298703307,-174.13004700613658,-0.17413004700613657,174.13004700613658,0.17413004700613657,174.13004700608647,0.17413004700608647,True,left,2767.9951082135894,2.7679951082135896
2024,8,9,15,14,54.54,2024-08-09 15:14:54.540,37,23.000828,-109.752962,7.408,1.9,170.6,84.0,141.2,190.15877576383377,627804.6366723273,2544154.940111661,627621.2557334987,2544028.7971837567,-35.36464652777778,2352.581810208434,2.352581810208434,-222.57719331914373,-0.22257719331914372,222.57719331914373,0.22257719331914372,222.5771933192618,0.2225771933192618,True,left,2767.9951082135894,2.7679951082135896
2024,8,11,3,53,13.55,2024-08-11 03:53:13.550,41,23.018479,-109.739421,9.483,3.4,162.2,54.3,102.8,171.0477418734313,629175.7533396499,2546121.1034660432,627143.5781005729,2544723.2235320183,-33.838037615740745,1509.727211741281,1.509727211741281,-2466.536947273913,-2.466536947273913,2466.536947273913,2.466536947273913,2466.536947273891,2.4665369472738914,True,left,2767.9951082135894,2.7679951082135896
2024,8,12,1,55,27.93,2024-08-12 01:55:27.930,47,22.99763,-109.752734,7.877,2.2,190.7,69.3,120.0,202.90140462796208,627831.0182748002,2543801.0625844365,627794.9668434521,2543776.2637523743,-32.919815625,2659.092305439796,2.659092305439796,-43.75714540366845,-0.04375714540366845,43.75714540366845,0.04375714540366845,43.75714540384196,0.04375714540384196,True,left,2767.9951082135894,2.7679951082135896
2024,8,12,1,59,44.31,2024-08-12 01:59:44.310,48,23.028859,-109.734058,12.161,2.4,189.9,76.0,79.6,204.54341837370373,629715.4472521766,2547275.1052812603,626778.0803489632,2545254.567793196,-32.91684826388889,864.8122326019636,0.8648122326019636,-3565.2063144742733,-3.565206314474273,3565.2063144742733,3.565206314474273,3565.206314474203,3.565206314474203,True,left,2767.9951082135894,2.7679951082135896
2024,8,12,2,20,39.36,2024-08-12 02:20:39.360,49,23.004958,-109.745882,8.233,2.5,186.7,100.0,152.4,211.794452240846,628526.4104794861,2544618.396820278,627636.6797512007,2544006.374437641,-32.902322222222224,2379.7972445325186,2.3797972445325186,-1079.9037761317943,-1.0799037761317942,1079.9037761317943,1.0799037761317942,1079.9037761319019,1.079903776131902,True,left,2767.9951082135894,2.7679951082135896
2024,8,15,19,15,15.02,2024-08-15 19:15:15.020,57,23.029956,-109.730599,12.742,2.3,189.9,66.8,77.6,201.30635856822803,630068.8631853388,2547399.632649316,626833.4485604088,2545174.075967258,-29.197742824074073,962.5085625305976,0.9625085625305976,-3926.9594268675983,-3.9269594268675982,3926.9594268675983,3.9269594268675982,3926.959426867644,3.926959426867644,True,left,2767.9951082135894,2.7679951082135896
2024,8,16,17,29,43.9,2024-08-16 17:29:43.900,60,23.019067,-109.734709,11.591,2.5,195.6,102.9,64.1,221.01531621134316,629658.1002560909,2546190.369114162,627266.161482999,2544545.017300979,-28.271019675925928,1726.0236435850952,1.7260236435850953,-2903.1971485529716,-2.9031971485529717,2903.1971485529716,2.9031971485529717,2903.1971485528557,2.903197148552856,True,left,2767.9951082135894,2.7679951082135896
2024,8,16,22,54,6.84,2024-08-16 22:54:06.840,61,23.021318,-109.734546,12.352,2.7,201.7,105.7,59.6,227.7177639096256,629672.6523101812,2546439.7415740793,627154.3949293821,2544707.4985107654,-28.04575416666667,1528.8133344195924,1.5288133344195924,-3056.5153797008493,-3.056515379700849,3056.5153797008493,3.056515379700849,3056.515379700865,3.056515379700865,True,left,2767.9951082135894,2.7679951082135896
2024,8,16,23,43,2.04,2024-08-16 23:43:02.040,62,23.020239,-109.732186,12.636,2.6,204.2,107.7,52.7,230.86127869350457,629915.5459652948,2546322.367160112,627287.2165267641,2544514.4084213777,-28.011781944444444,1763.1749339850958,1.7631749339850957,-3190.114486725154,-3.1901144867251543,3190.114486725154,3.1901144867251543,3190.1144867251396,3.1901144867251396,True,left,2767.9951082135894,2.7679951082135896
2024,8,17,5,49,31.49,2024-08-17 05:49:31.490,64,23.016246,-109.733626,11.376,2.7,201.5,115.2,68.5,232.10620413939824,629771.7908710327,2545878.990232674,627448.0714592057,2544280.5647250526,-27.757274421296295,2047.000908134332,2.047000908134332,-2820.3964275110197,-2.8203964275110196,2820.3964275110197,2.8203964275110196,2820.396427510938,2.820396427510938,True,left,2767.9951082135894,2.7679951082135896
