iter,D50_m2s,D90_m2s,D95_m2s,D100_m2s
1433,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1434,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1435,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1436,0.0878280320075542,0.14063529670985522,0.1411435675643281,0.141651838418801
1437,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1438,0.0409904853314332,0.0918697189210917,0.0918697189210917,0.0918697189210917
1439,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1440,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1441,0.1496227823367458,0.1496227823367458,0.1496227823367458,0.1496227823367458
1442,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1443,0.0918697189210917,0.11497094428735337,0.13229686331204954,0.1496227823367458
1444,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1445,0.141651838418801,0.14484021598597893,0.14723149916136236,0.1496227823367458
1446,0.141651838418801,0.14484021598597893,0.14723149916136236,0.1496227823367458
1447,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1448,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1449,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1450,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1451,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1452,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1453,0.075570358465367,0.14063529670985522,0.1411435675643281,0.141651838418801
1454,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1455,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1456,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1457,0.0878280320075542,0.0894447067729692,0.09065721284703045,0.0918697189210917
1458,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1459,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1460,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1461,0.1399576022372247,0.14382367427703316,0.14672322830688947,0.1496227823367458
1462,0.075570358465367,0.11254593213923086,0.13108435723798828,0.1496227823367458
1463,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1464,0.141651838418801,0.14484021598597893,0.14723149916136236,0.1496227823367458
1465,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1466,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1467,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1468,0.075570358465367,0.14484021598597893,0.14723149916136236,0.1496227823367458
1469,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1470,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1471,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1472,0.0878280320075542,0.1496227823367458,0.1496227823367458,0.1496227823367458
1473,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1474,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1475,0.075570358465367,0.141651838418801,0.141651838418801,0.141651838418801
1476,0.0878280320075542,0.1399576022372247,0.1399576022372247,0.1399576022372247
1477,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1478,0.0918697189210917,0.11110487224754492,0.12553123724238477,0.1399576022372247
1479,0.075570358465367,0.1496227823367458,0.1496227823367458,0.1496227823367458
1480,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1481,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1482,0.075570358465367,0.1399576022372247,0.1399576022372247,0.1399576022372247
1483,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1484,0.0878280320075542,0.1496227823367458,0.1496227823367458,0.1496227823367458
1485,0.075570358465367,0.14484021598597893,0.14723149916136236,0.1496227823367458
1486,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1487,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1488,0.075570358465367,0.14382367427703316,0.14672322830688947,0.1496227823367458
1489,0.075570358465367,0.14484021598597893,0.14723149916136236,0.1496227823367458
1490,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1491,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1492,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1493,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1494,0.075570358465367,0.14484021598597893,0.14723149916136236,0.1496227823367458
1495,0.075570358465367,0.1496227823367458,0.1496227823367458,0.1496227823367458
1496,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1497,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1498,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1499,0.075570358465367,0.14484021598597893,0.14723149916136236,0.1496227823367458
1500,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1501,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1502,0.0878280320075542,0.11178256672017545,0.12671720256948818,0.141651838418801
1503,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1504,0.0878280320075542,0.14382367427703316,0.14672322830688947,0.1496227823367458
1505,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1506,0.075570358465367,0.141651838418801,0.141651838418801,0.141651838418801
1507,0.0878280320075542,0.11110487224754492,0.12553123724238477,0.1399576022372247
1508,0.0878280320075542,0.11110487224754492,0.12553123724238477,0.1399576022372247
1509,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1510,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1511,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1512,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1513,0.0878280320075542,0.14063529670985522,0.1411435675643281,0.141651838418801
1514,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1515,0.0918697189210917,0.11178256672017545,0.12671720256948818,0.141651838418801
1516,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1517,0.075570358465367,0.14382367427703316,0.14672322830688947,0.1496227823367458
1518,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1519,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1520,0.075570358465367,0.1399576022372247,0.1399576022372247,0.1399576022372247
1521,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1522,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1523,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1524,0.1496227823367458,0.1496227823367458,0.1496227823367458,0.1496227823367458
1525,0.1399576022372247,0.14382367427703316,0.14672322830688947,0.1496227823367458
1526,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1527,0.0878280320075542,0.0894447067729692,0.09065721284703045,0.0918697189210917
1528,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1529,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1530,0.0878280320075542,0.11178256672017545,0.12671720256948818,0.141651838418801
1531,0.0878280320075542,0.1399576022372247,0.1399576022372247,0.1399576022372247
1532,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1533,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1534,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1535,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1536,0.0878280320075542,0.10935755457205293,0.12550469649542692,0.141651838418801
1537,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1538,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1539,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1540,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1541,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1542,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1543,0.1399576022372247,0.14063529670985522,0.1411435675643281,0.141651838418801
1544,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1545,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1546,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1547,0.0878280320075542,0.14382367427703316,0.14672322830688947,0.1496227823367458
1548,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1549,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1550,0.075570358465367,0.11178256672017545,0.12671720256948818,0.141651838418801
1551,0.0878280320075542,0.11110487224754492,0.12553123724238477,0.1399576022372247
1552,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1553,0.1399576022372247,0.14382367427703316,0.14672322830688947,0.1496227823367458
1554,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1555,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1556,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1557,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1558,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1559,0.0878280320075542,0.1496227823367458,0.1496227823367458,0.1496227823367458
1560,0.0878280320075542,0.1496227823367458,0.1496227823367458,0.1496227823367458
1561,0.0878280320075542,0.0894447067729692,0.09065721284703045,0.0918697189210917
1562,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1563,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1564,0.0878280320075542,0.11497094428735337,0.13229686331204954,0.1496227823367458
1565,0.075570358465367,0.11254593213923086,0.13108435723798828,0.1496227823367458
1566,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1567,0.075570358465367,0.1399576022372247,0.1399576022372247,0.1399576022372247
1568,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1569,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1570,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1571,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1572,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1573,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1574,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1575,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1576,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1577,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1578,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1579,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1580,0.075570358465367,0.14382367427703316,0.14672322830688947,0.1496227823367458
1581,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1582,0.1399576022372247,0.14063529670985522,0.1411435675643281,0.141651838418801
1583,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1584,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1585,0.0878280320075542,0.14063529670985522,0.1411435675643281,0.141651838418801
1586,0.0878280320075542,0.14063529670985522,0.1411435675643281,0.141651838418801
1587,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1588,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1589,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1590,0.0878280320075542,0.1496227823367458,0.1496227823367458,0.1496227823367458
1591,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1592,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1593,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1594,0.0878280320075542,0.11497094428735337,0.13229686331204954,0.1496227823367458
1595,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1596,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1597,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1598,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1599,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1600,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1601,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1602,0.141651838418801,0.141651838418801,0.141651838418801,0.141651838418801
1603,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1604,0.0878280320075542,0.14063529670985522,0.1411435675643281,0.141651838418801
1605,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1606,0.0878280320075542,0.11178256672017545,0.12671720256948818,0.141651838418801
1607,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1608,0.0878280320075542,0.11110487224754492,0.12553123724238477,0.1399576022372247
1609,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1610,0.075570358465367,0.1496227823367458,0.1496227823367458,0.1496227823367458
1611,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1612,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1613,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1614,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1615,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1616,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1617,0.0918697189210917,0.11497094428735337,0.13229686331204954,0.1496227823367458
1618,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1619,0.075570358465367,0.11254593213923086,0.13108435723798828,0.1496227823367458
1620,0.0878280320075542,0.14382367427703316,0.14672322830688947,0.1496227823367458
1621,0.0878280320075542,0.10867986009942242,0.12431873116832351,0.1399576022372247
1622,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1623,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1624,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1625,0.0918697189210917,0.11110487224754492,0.12553123724238477,0.1399576022372247
1626,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1627,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1628,0.0878280320075542,0.14382367427703316,0.14672322830688947,0.1496227823367458
1629,0.0878280320075542,0.11110487224754492,0.12553123724238477,0.1399576022372247
1630,0.0878280320075542,0.11178256672017545,0.12671720256948818,0.141651838418801
1631,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1632,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1633,0.0878280320075542,0.1399576022372247,0.1399576022372247,0.1399576022372247
1634,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1635,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1636,0.075570358465367,0.0918697189210917,0.0918697189210917,0.0918697189210917
1637,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1638,0.0878280320075542,0.1496227823367458,0.1496227823367458,0.1496227823367458
1639,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1640,0.0878280320075542,0.14382367427703316,0.14672322830688947,0.1496227823367458
1641,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1642,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1643,0.075570358465367,0.14382367427703316,0.14672322830688947,0.1496227823367458
1644,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1645,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1646,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1647,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1648,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1649,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1650,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1651,0.0878280320075542,0.14063529670985522,0.1411435675643281,0.141651838418801
1652,0.075570358465367,0.11110487224754492,0.12553123724238477,0.1399576022372247
1653,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1654,0.0918697189210917,0.0918697189210917,0.0918697189210917,0.0918697189210917
1655,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1656,0.075570358465367,0.11497094428735337,0.13229686331204954,0.1496227823367458
1657,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1658,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1659,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1660,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1661,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1662,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1663,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1664,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1665,0.141651838418801,0.14484021598597893,0.14723149916136236,0.1496227823367458
1666,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1667,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1668,0.075570358465367,0.14484021598597893,0.14723149916136236,0.1496227823367458
1669,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1670,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1671,0.075570358465367,0.11254593213923086,0.13108435723798828,0.1496227823367458
1672,0.075570358465367,0.0918697189210917,0.0918697189210917,0.0918697189210917
1673,0.075570358465367,0.14382367427703316,0.14672322830688947,0.1496227823367458
1674,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1675,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1676,0.0878280320075542,0.11110487224754492,0.12553123724238477,0.1399576022372247
1677,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1678,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1679,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1680,0.0878280320075542,0.1496227823367458,0.1496227823367458,0.1496227823367458
1681,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1682,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1683,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1684,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1685,0.0878280320075542,0.14063529670985522,0.1411435675643281,0.141651838418801
1686,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1687,0.0918697189210917,0.11178256672017545,0.12671720256948818,0.141651838418801
1688,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1689,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1690,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1691,0.0918697189210917,0.11178256672017545,0.12671720256948818,0.141651838418801
1692,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1693,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1694,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1695,0.0878280320075542,0.1496227823367458,0.1496227823367458,0.1496227823367458
1696,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1697,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1698,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1699,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1700,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1701,0.141651838418801,0.14484021598597893,0.14723149916136236,0.1496227823367458
1702,0.141651838418801,0.14484021598597893,0.14723149916136236,0.1496227823367458
1703,0.0878280320075542,0.1399576022372247,0.1399576022372247,0.1399576022372247
1704,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1705,0.0878280320075542,0.1496227823367458,0.1496227823367458,0.1496227823367458
1706,0.1399576022372247,0.1399576022372247,0.1399576022372247,0.1399576022372247
1707,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1708,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1709,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1710,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1711,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1712,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1713,0.075570358465367,0.10935755457205293,0.12550469649542692,0.141651838418801
1714,0.0878280320075542,0.11110487224754492,0.12553123724238477,0.1399576022372247
1715,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1716,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1717,0.0878280320075542,0.11110487224754492,0.12553123724238477,0.1399576022372247
1718,0.075570358465367,0.11110487224754492,0.12553123724238477,0.1399576022372247
1719,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1720,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1721,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1722,0.075570358465367,0.11497094428735337,0.13229686331204954,0.1496227823367458
1723,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1724,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1725,0.075570358465367,0.14484021598597893,0.14723149916136236,0.1496227823367458
1726,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1727,0.0918697189210917,0.0918697189210917,0.0918697189210917,0.0918697189210917
1728,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1729,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1730,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1731,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1732,0.0878280320075542,0.11110487224754492,0.12553123724238477,0.1399576022372247
1733,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1734,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1735,0.075570358465367,0.1399576022372247,0.1399576022372247,0.1399576022372247
1736,0.0409904853314332,0.14484021598597893,0.14723149916136236,0.1496227823367458
1737,0.0878280320075542,0.10867986009942242,0.12431873116832351,0.1399576022372247
1738,0.0878280320075542,0.1496227823367458,0.1496227823367458,0.1496227823367458
1739,0.0878280320075542,0.11178256672017545,0.12671720256948818,0.141651838418801
1740,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1741,0.0409904853314332,0.0878280320075542,0.0878280320075542,0.0878280320075542
1742,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1743,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1744,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1745,0.075570358465367,0.14484021598597893,0.14723149916136236,0.1496227823367458
1746,0.075570358465367,0.10867986009942242,0.12431873116832351,0.1399576022372247
1747,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1748,0.0918697189210917,0.14063529670985522,0.1411435675643281,0.141651838418801
1749,0.141651838418801,0.14484021598597893,0.14723149916136236,0.1496227823367458
1750,0.0878280320075542,0.14382367427703316,0.14672322830688947,0.1496227823367458
1751,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1752,0.0878280320075542,0.14063529670985522,0.1411435675643281,0.141651838418801
1753,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1754,0.1496227823367458,0.1496227823367458,0.1496227823367458,0.1496227823367458
1755,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1756,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1757,0.0918697189210917,0.1399576022372247,0.1399576022372247,0.1399576022372247
1758,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1759,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1760,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1761,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1762,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1763,0.0878280320075542,0.14063529670985522,0.1411435675643281,0.141651838418801
1764,0.1399576022372247,0.14063529670985522,0.1411435675643281,0.141651838418801
1765,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1766,0.075570358465367,0.14063529670985522,0.1411435675643281,0.141651838418801
1767,0.0878280320075542,0.14063529670985522,0.1411435675643281,0.141651838418801
1768,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1769,0.0878280320075542,0.11497094428735337,0.13229686331204954,0.1496227823367458
1770,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1771,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1772,0.1399576022372247,0.141651838418801,0.141651838418801,0.141651838418801
1773,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1774,0.0878280320075542,0.1399576022372247,0.1399576022372247,0.1399576022372247
1775,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1776,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1777,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1778,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1779,0.0918697189210917,0.14484021598597893,0.14723149916136236,0.1496227823367458
1780,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1781,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1782,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
1783,0.0918697189210917,0.141651838418801,0.141651838418801,0.141651838418801
1784,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1785,0.0878280320075542,0.1496227823367458,0.1496227823367458,0.1496227823367458
1786,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1787,0.141651838418801,0.1496227823367458,0.1496227823367458,0.1496227823367458
1788,0.075570358465367,0.0894447067729692,0.09065721284703045,0.0918697189210917
1789,0.0878280320075542,0.14484021598597893,0.14723149916136236,0.1496227823367458
1790,0.0878280320075542,0.141651838418801,0.141651838418801,0.141651838418801
1791,0.1399576022372247,0.1496227823367458,0.1496227823367458,0.1496227823367458
1792,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1793,0.0878280320075542,0.11110487224754492,0.12553123724238477,0.1399576022372247
1794,0.0918697189210917,0.1496227823367458,0.1496227823367458,0.1496227823367458
1795,0.0918697189210917,0.14382367427703316,0.14672322830688947,0.1496227823367458
1796,0.1399576022372247,0.14484021598597893,0.14723149916136236,0.1496227823367458
